Run,Seed,Model,Dataset,Minority_Class_Orig,Labeling_Strategy,Label_Ratio,H,N,lam,alpha,beta,gamma,Accuracy,GMean
21,12366,OSNN_none_baseline_newton,Ozone,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
21,12366,OSNN_none_baseline_newton,Ozone,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9469938634020733,0.2471274609065379
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9470381070785457,0.255972464957142
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.958014963211383,0.23388340304254904
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9537719946376664,0.25602400335126196
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9646249684763805,0.20182228142198297
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9599218656673495,0.2777144635807617
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9672397697559076,0.1409757819676218
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9604129704761947,0.35266945947763184
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
22,12367,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.948330022431544,0.2459698957348987
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9479141318727021,0.2558060169093518
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9565018294760221,0.2535028681188659
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9533959233876498,0.2500265795113117
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.963204746461612,0.2530762466214773
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9606563106967937,0.2720416581512335
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9674543515867995,0.23708675258509118
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9617535538733126,0.3484992979927612
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
22,12367,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
22,12367,OSNN_none_baseline_newton,Keystroke,3,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6896120150187734,0.561292712117012
22,12367,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6764705882352942,0.5860945376395125
22,12367,OSNN_none_baseline_newton,Keystroke,3,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.714017521902378,0.6607225373910829
22,12367,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7321652065081352,0.6355359378431316
22,12367,OSNN_none_baseline_newton,Keystroke,3,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8366708385481852,0.7594298810854487
22,12367,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8022528160200251,0.7638238501824289
22,12367,OSNN_none_baseline_newton,Keystroke,3,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8610763454317898,0.6847944346738353
22,12367,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9217772215269087,0.9000989236578275
22,12367,OSNN_none_baseline_newton,Keystroke,3,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
22,12367,OSNN_none_baseline_newton,Keystroke,3,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
22,12367,OSNN_none_baseline_newton,NOAA,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6116649226193754,0.542760909823383
22,12367,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6173376659139725,0.5371622970110868
22,12367,OSNN_none_baseline_newton,NOAA,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6551743129371592,0.5666837369985622
22,12367,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6519799526353472,0.5737837508575256
22,12367,OSNN_none_baseline_newton,NOAA,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6920196067632318,0.5749299361099101
22,12367,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.681335022305447,0.6165656831993672
22,12367,OSNN_none_baseline_newton,NOAA,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7275430963264856,0.6648078605520411
22,12367,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7258908409979622,0.66218619899248
22,12367,OSNN_none_baseline_newton,NOAA,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
22,12367,OSNN_none_baseline_newton,NOAA,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
22,12367,OSNN_none_baseline_newton,Ozone,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8909952606635071,0.39821680414412575
22,12367,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8842812006319115,0.42468121165699063
22,12367,OSNN_none_baseline_newton,Ozone,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8902053712480252,0.5440953357649296
22,12367,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8977093206951027,0.4478671113284017
22,12367,OSNN_none_baseline_newton,Ozone,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9146919431279621,0.48372271874898326
22,12367,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9036334913112164,0.49855397985187233
22,12367,OSNN_none_baseline_newton,Ozone,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9237756714060031,0.5215376070312469
22,12367,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9225908372827805,0.49192467101782333
22,12367,OSNN_none_baseline_newton,Ozone,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
22,12367,OSNN_none_baseline_newton,Ozone,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.945708584600546,0.2565027645135379
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9462682671079236,0.2552982473596827
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9565195269466111,0.2533599444250203
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9545307736891705,0.24572967249400052
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9646249684763805,0.20182228142198297
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9596586157923379,0.27913455533312553
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9672397697559076,0.1409757819676218
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9606142792041448,0.35207935774429455
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
23,12368,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9466509749094111,0.26349407619108345
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9477437937182828,0.24899001343537827
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9574729781745944,0.25637758741856764
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9541613389906247,0.260342649485397
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.963204746461612,0.2530762466214773
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9592825445423213,0.27400986166215363
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9674543515867995,0.23708675258509118
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9612137810203477,0.34457031253152776
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
23,12368,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
23,12368,OSNN_none_baseline_newton,Keystroke,3,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6683354192740926,0.551070136177547
23,12368,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6389236545682102,0.5880599412770809
23,12368,OSNN_none_baseline_newton,Keystroke,3,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7340425531914894,0.7034398062229726
23,12368,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7503128911138923,0.6881393750288846
23,12368,OSNN_none_baseline_newton,Keystroke,3,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8473091364205256,0.7426443201736722
23,12368,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8404255319148937,0.7918631095496934
23,12368,OSNN_none_baseline_newton,Keystroke,3,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8610763454317898,0.6847944346738353
23,12368,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9386733416770964,0.9181582337448164
23,12368,OSNN_none_baseline_newton,Keystroke,3,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
23,12368,OSNN_none_baseline_newton,Keystroke,3,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
23,12368,OSNN_none_baseline_newton,NOAA,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6366690532576967,0.5272248833552574
23,12368,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6308310844302473,0.5409176678023857
23,12368,OSNN_none_baseline_newton,NOAA,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6621688604945751,0.5637566524541875
23,12368,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6508784490829983,0.5710651212499226
23,12368,OSNN_none_baseline_newton,NOAA,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6878889684419233,0.5768863980296035
23,12368,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6868425400671917,0.6356376412090371
23,12368,OSNN_none_baseline_newton,NOAA,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7231921572947073,0.6569785696379097
23,12368,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7239632097813515,0.6605162713616185
23,12368,OSNN_none_baseline_newton,NOAA,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
23,12368,OSNN_none_baseline_newton,NOAA,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
23,12368,OSNN_none_baseline_newton,Ozone,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8732227488151659,0.3868967316277703
23,12368,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8653238546603476,0.32975347222602736
23,12368,OSNN_none_baseline_newton,Ozone,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9107424960505529,0.5005477606663483
23,12368,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8846761453396524,0.4380672665433191
23,12368,OSNN_none_baseline_newton,Ozone,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9166666666666666,0.5306727967405968
23,12368,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9083728278041074,0.4880528818828704
23,12368,OSNN_none_baseline_newton,Ozone,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9237756714060031,0.5215376070312469
23,12368,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9214060031595577,0.5208551147776493
23,12368,OSNN_none_baseline_newton,Ozone,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
23,12368,OSNN_none_baseline_newton,Ozone,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9479849217550581,0.23777553955007974
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9467239769755907,0.25932384377263185
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9563912202848408,0.2511537960652884
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9530154277699859,0.2582050425880659
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9643064140057782,0.2028911992016005
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9598599245202879,0.28258086692982726
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9672397697559076,0.1409757819676218
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9607094031085607,0.3430859180553251
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
24,12369,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.945874498387318,0.25864494108915426
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9471575650050217,0.25341251614892996
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9574729781745944,0.25637758741856764
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.95465244379947,0.24960338961055725
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9633839333513258,0.24581477163952636
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9599196534835258,0.27125728261417886
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9674543515867995,0.23708675258509118
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9615345476747735,0.3405362333224951
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
24,12369,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
24,12369,OSNN_none_baseline_newton,Keystroke,3,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7121401752190237,0.6187152530552653
24,12369,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.681476846057572,0.6048639840946165
24,12369,OSNN_none_baseline_newton,Keystroke,3,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7440550688360451,0.6744834904053054
24,12369,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.737171464330413,0.6303775389443611
24,12369,OSNN_none_baseline_newton,Keystroke,3,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8366708385481852,0.7594298810854487
24,12369,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8560700876095119,0.8279948611057677
24,12369,OSNN_none_baseline_newton,Keystroke,3,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8610763454317898,0.6847944346738353
24,12369,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9392991239048811,0.9274916046812235
24,12369,OSNN_none_baseline_newton,Keystroke,3,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
24,12369,OSNN_none_baseline_newton,Keystroke,3,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
24,12369,OSNN_none_baseline_newton,NOAA,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6268105964641736,0.5303355549839758
24,12369,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6392575866057169,0.538226698808162
24,12369,OSNN_none_baseline_newton,NOAA,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6621688604945751,0.5637566524541875
24,12369,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6556699895357162,0.582634370532036
24,12369,OSNN_none_baseline_newton,NOAA,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6878889684419233,0.5768863980296035
24,12369,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6778652861155477,0.6148318189891938
24,12369,OSNN_none_baseline_newton,NOAA,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7231921572947073,0.6569785696379097
24,12369,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7206586991243047,0.6529762902098319
24,12369,OSNN_none_baseline_newton,NOAA,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
24,12369,OSNN_none_baseline_newton,NOAA,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
24,12369,OSNN_none_baseline_newton,Ozone,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8874407582938388,0.47633720537111024
24,12369,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8605845181674565,0.3288412893659089
